date, pm25, pm10, o3, no2, so2, co,country
2018/11/1, 155, 88, 79, 18, 12, ,heze
2018/11/2, 157, 86, 61, 17, 9, ,heze
2018/11/3, 153, 97, 64, 21, 8, ,heze
2018/11/4, 167, 69, 12, 19, 3, ,heze
2018/11/5, 132, 50, 23, 18, 6, ,heze
2018/11/6, 108, 62, 18, 25, 8, ,heze
2018/11/7, 118, 46, 27, 13, 4, ,heze
2018/11/8, 110, 66, 33, 17, 6, ,heze
2018/11/9, 138, 95, 35, 28, 10, ,heze
2018/11/10, 168, 75, 28, 24, 6, ,heze
2018/11/11, 157, 107, 51, 31, 11, ,heze
2018/11/12, 172, 132, 54, 32, 16, ,heze
2018/11/13, 200, 105, 44, 23, 10, ,heze
2018/11/14, 167, 97, 27, 27, 10, ,heze
2018/11/15, 172, 72, 20, 21, 7, ,heze
2018/11/16, 112, 70, 16, 33, 10, ,heze
2018/11/17, 142, 94, 16, 29, 11, ,heze
2018/11/18, 163, 86, 41, 24, 9, ,heze
2018/11/19, 155, 84, 32, 23, 7, ,heze
2018/11/20, 162, 123, 30, 27, 8, ,heze
2018/11/21, 185, 114, 31, 30, 13, ,heze
2018/11/22, 170, 105, 45, 23, 9, ,heze
2018/11/23, 165, 171, 24, 43, 10, ,heze
2018/11/24, 248, 179, 53, 38, 11, ,heze
2018/11/25, 265, 137, 67, 27, 9, ,heze
2018/11/26, 217, 250, 25, 30, 8, ,heze
2018/11/27, 259, 368, 28, 29, 7, ,heze
2018/11/28, 299, 267, 15, 34, 9, ,heze
2018/11/29, 234, 241, 11, 36, 8, ,heze
2018/11/30, 227, 298, 5, 37, 10, ,heze
2018/12/1, 289, 177, 5, 29, 5, ,heze
2018/12/2, 263, 160, 16, 18, 5, ,heze
2018/12/3, 195, 169, 21, 22, 17, ,heze
2018/12/4, 156, 91, 18, 22, 8, ,heze
2018/12/5, 130, 72, 18, 17, 9, ,heze
2018/12/6, 127, 67, 22, 24, 6, ,heze
2018/12/7, 88, 84, 23, 27, 11, ,heze
2018/12/8, 118, 85, 25, 31, 14, ,heze
2018/12/9, 139, 135, 13, 37, 17, ,heze
2018/12/10, 182, 121, 21, 24, 13, ,heze
2018/12/11, 198, 130, 26, 25, 17, ,heze
2018/12/12, 189, 132, 22, 25, 12, ,heze
2018/12/13, 202, 109, 27, 27, 14, ,heze
2018/12/14, 172, 103, 19, 22, 11, ,heze
2018/12/15, 170, 139, 30, 24, 12, ,heze
2018/12/16, 197, 125, 31, 24, 15, ,heze
2018/12/17, 171, 131, 32, 31, 13, ,heze
2018/12/18, 183, 283, 21, 39, 11, ,heze
2018/12/19, 289, 199, 15, 44, 15, ,heze
2018/12/20, 284, 211, 16, 34, 7, ,heze
2018/12/21, 289, 177, 13, 42, 19, ,heze
2018/12/22, 258, 117, 25, 25, 14, ,heze
2018/12/23, 142, 105, 20, 28, 12, ,heze
2018/12/24, 148, 139, 17, 29, 11, ,heze
2018/12/25, 199, 98, 18, 27, 10, ,heze
2018/12/26, 159, 79, 16, 21, 8, ,heze
2018/12/27, 138, 74, 29, 19, 8, ,heze
2018/12/28, 112, 90, 31, 27, 12, ,heze
2018/12/29, 154, 99, 22, 31, 14, ,heze
2018/12/30, 164, 99, , , , ,heze
2018/7/1, 147, 66, 51, 19, 9, ,heze
2018/7/2, 105, 94, 128, 29, 9, ,heze
2018/7/3, 154, 90, 83, 27, 10, ,heze
2018/7/4, 162, 80, 129, 16, 6, ,heze
2018/7/5, 157, 73, 102, 18, 7, ,heze
2018/7/6, 121, 57, 84, 11, 8, ,heze
2018/7/7, 96, 54, 41, 13, 5, ,heze
2018/7/8, 95, 49, 33, 15, 6, ,heze
2018/7/9, 91, 63, 56, 13, 4, ,heze
2018/7/10, 146, 68, 70, 12, 5, ,heze
2018/7/11, 147, 57, 48, 10, 6, ,heze
2018/7/12, 97, 54, 115, 13, 4, ,heze
2018/7/13, 88, 54, 52, 16, 4, ,heze
2018/7/14, 84, 61, 58, 18, 5, ,heze
2018/7/15, 102, 53, 62, 14, 6, ,heze
2018/7/16, 76, 66, 83, 14, 6, ,heze
2018/7/17, 105, 62, 74, 14, 6, ,heze
2018/7/18, 85, 63, 88, 12, 8, ,heze
2018/7/19, 91, 62, 86, 10, 7, ,heze
2018/7/20, 99, 66, 103, 11, 6, ,heze
2018/7/21, 111, 62, 63, 11, 7, ,heze
2018/7/22, 106, 76, 52, 11, 7, ,heze
2018/7/23, 106, 52, 71, 11, 6, ,heze
2018/7/24, 74, 64, 90, 13, 7, ,heze
2018/7/25, 96, 59, 69, 17, 9, ,heze
2018/7/26, 97, 42, 72, 11, 7, ,heze
2018/7/27, 83, 54, 48, 11, 5, ,heze
2018/7/28, 111, 52, 60, 11, 4, ,heze
2018/7/29, 107, 40, 55, 13, 4, ,heze
2018/7/30, 77, 52, 74, 14, 6, ,heze
2018/7/31, 96, 73, 82, 17, 5, ,heze
2018/8/1, 143, 88, 89, 21, 7, ,heze
2018/8/2, 146, 79, 103, 17, 7, ,heze
2018/8/3, 145, 66, 50, 15, 7, ,heze
2018/8/4, 115, 47, 51, 12, 6, ,heze
2018/8/5, 89, 65, 63, 16, 8, ,heze
2018/8/6, 106, 66, 66, 15, 6, ,heze
2018/8/7, 114, 63, 62, 13, 8, ,heze
2018/8/8, 109, 72, 59, 10, 4, ,heze
2018/8/9, 144, 67, 77, 11, 4, ,heze
2018/8/10, 135, 71, 76, 15, 7, ,heze
2018/8/11, 139, 59, 78, 12, 7, ,heze
2018/8/12, 90, 53, 39, 12, 7, ,heze
2018/8/13, 81, 39, 50, 8, 5, ,heze
2018/8/14, 70, 37, 47, 9, 4, ,heze
2018/8/15, 59, 35, 42, 10, 4, ,heze
2018/8/16, 64, 51, 70, 9, 5, ,heze
2018/8/17, 71, 33, 28, 9, 4, ,heze
2018/8/18, 70, 6, 24, 7, 2, ,heze
2018/8/19, 34, 23, 36, 12, 3, ,heze
2018/8/20, 61, 62, 92, 22, 5, ,heze
2018/8/21, 109, 87, 60, 13, 3, ,heze
2018/8/22, 154, 61, 79, 16, 7, ,heze
2018/8/23, 98, 64, 89, 23, 8, ,heze
2018/8/24, 113, 85, 121, 28, 8, ,heze
2018/8/25, 138, 81, 111, 19, 8, ,heze
2018/8/26, 144, 77, 101, 24, 9, ,heze
2018/8/27, 106, 79, 84, 23, 6, ,heze
2018/8/28, 120, 81, 87, 18, 6, ,heze
2018/8/29, 145, 69, 45, 12, 5, ,heze
2018/8/30, 126, 47, 33, 11, 4, ,heze
2018/8/31, 88, 61, 84, 17, 5, ,heze
2018/9/1, 99, 68, 52, 17, 6, ,heze
2018/9/2, 95, 76, 86, 18, 6, ,heze
2018/9/3, 101, 61, 68, 22, 8, ,heze
2018/9/4, 63, 79, 58, 23, 9, ,heze
2018/9/5, 97, 66, 94, 14, 5, ,heze
2018/9/6, 81, 61, 49, 19, 6, ,heze
2018/9/7, 44, 64, 75, 27, 11, ,heze
2018/9/8, 78, 81, 94, 27, 12, ,heze
2018/9/9, 108, 65, 72, 18, 11, ,heze
2018/9/10, 88, 70, 72, 20, 12, ,heze
2018/9/11, 88, 73, 89, 19, 9, ,heze
2018/9/12, 121, 69, 52, 19, 8, ,heze
2018/9/13, 117, 44, 60, 15, 4, ,heze
2018/9/14, 85, 68, 47, 18, 6, ,heze
2018/9/15, 136, 59, 20, 17, 5, ,heze
2018/9/16, 128, 70, 68, 18, 10, ,heze
2018/9/17, 148, 62, 32, 21, 9, ,heze
2018/9/18, 147, 33, 29, 13, 5, ,heze
2018/9/19, 106, 63, 57, 15, 4, ,heze
2018/9/20, 145, 97, 100, 24, 7, ,heze
2018/9/21, 161, 86, 62, 24, 9, ,heze
2018/9/22, 92, 85, 66, 28, 17, ,heze
2018/9/23, 113, 75, 59, 27, 14, ,heze
2018/9/24, 104, 72, 24, 25, 13, ,heze
2018/9/25, 134, 62, 50, 18, 8, ,heze
2018/9/26, 129, 101, 92, 32, 12, ,heze
2018/9/27, 168, 88, 69, 22, 6, ,heze
2018/9/28, 138, 100, 67, 32, 12, ,heze
2018/9/29, 129, 75, 45, 21, 8, ,heze
2018/9/30, 78, 66, 52, 21, 15, ,heze
2018/4/1, 171, 128, 74, 23, 9, ,heze
2018/4/2, 156, 245, 37, 20, 6, ,heze
2018/4/3, 131, 58, 29, 13, 5, ,heze
2018/4/4, 69, 52, 27, 15, 3, ,heze
2018/4/5, 88, 94, 43, 17, 7, ,heze
2018/4/6, 99, 81, 36, 18, 6, ,heze
2018/4/7, 64, 101, 56, 16, 9, ,heze
2018/4/8, 106, 105, 68, 14, 7, ,heze
2018/4/9, 130, 130, 43, 20, 11, ,heze
2018/4/10, 132, 179, 52, 24, 13, ,heze
2018/4/11, 163, 52, 37, 13, 6, ,heze
2018/4/12, 90, 37, 31, 14, 4, ,heze
2018/4/13, 75, 97, , 13, 6, ,heze
2018/4/14, 110, 233, , 22, 6, ,heze
2018/4/15, 139, 209, 62, 19, 8, ,heze
2018/4/16, 139, 139, 70, 16, 7, ,heze
2018/4/17, 147, 122, 77, 16, 7, ,heze
2018/4/18, 145, 99, 82, 16, 8, ,heze
2018/4/19, 129, 99, 103, 18, 13, ,heze
2018/4/20, 151, 76, 62, 16, 9, ,heze
2018/4/21, 137, 35, 30, 13, 5, ,heze
2018/4/22, 62, 55, 41, 11, 5, ,heze
2018/4/23, 125, 73, 71, 19, 6, ,heze
2018/4/24, 128, 93, 90, 25, 11, ,heze
2018/4/25, 144, 73, 64, 13, 7, ,heze
2018/4/26, 142, 93, 99, 23, 10, ,heze
2018/4/27, 154, 90, 86, 17, 9, ,heze
2018/4/28, 139, 89, 78, 16, 10, ,heze
2018/4/29, 150, 98, 86, 15, 9, ,heze
2018/4/30, 160, 92, 61, 15, 5, ,heze
2018/5/1, 158, 67, 61, 12, 4, ,heze
2018/5/2, 92, 80, 69, 18, 11, ,heze
2018/5/3, 107, 107, 96, 14, 8, ,heze
2018/5/4, 121, 62, 54, 13, 4, ,heze
2018/5/5, 88, 72, 62, 15, 5, ,heze
2018/5/6, 136, 80, 98, 24, 6, ,heze
2018/5/7, 129, 109, 104, 29, 11, ,heze
2018/5/8, 144, 100, 118, 25, 14, ,heze
2018/5/9, 147, 78, 85, 13, 6, ,heze
2018/5/10, 108, 70, 56, 17, 5, ,heze
2018/5/11, 131, 76, 56, 15, 3, ,heze
2018/5/12, 150, 83, 79, 14, 5, ,heze
2018/5/13, 110, 75, 80, 11, 6, ,heze
2018/5/14, 88, 73, 55, 11, 4, ,heze
2018/5/15, 88, 41, 64, 12, 4, ,heze
2018/5/16, 76, 63, 45, 10, 3, ,heze
2018/5/17, 123, 71, 95, 15, 6, ,heze
2018/5/18, 114, 81, 52, 26, 10, ,heze
2018/5/19, 117, 57, 38, 15, 5, ,heze
2018/5/20, 93, 65, 37, 16, 8, ,heze
2018/5/21, 94, 75, 52, 12, 3, ,heze
2018/5/22, 104, 133, 85, 20, 8, ,heze
2018/5/23, 156, 107, 50, 17, 7, ,heze
2018/5/24, 146, 80, 41, 20, 4, ,heze
2018/5/25, 156, 88, 92, 25, 5, ,heze
2018/5/26, 152, 181, 84, 21, 7, ,heze
2018/5/27, 168, 143, 100, 29, 12, ,heze
2018/5/28, 147, 137, 115, 25, 15, ,heze
2018/5/29, 155, 107, 123, 30, 14, ,heze
2018/5/30, 133, 106, 134, 34, 18, ,heze
2018/5/31, 149, 116, 139, 41, 14, ,heze
2018/6/1, 141, 127, 126, 20, 14, ,heze
2018/6/2, 155, 120, 129, 18, 6, ,heze
2018/6/3, 154, 111, 134, 21, 8, ,heze
2018/6/4, 147, 128, 107, 18, 6, ,heze
2018/6/5, 133, 104, 108, 15, 4, ,heze
2018/6/6, 129, 83, 121, 13, 5, ,heze
2018/6/7, 125, 124, 148, 25, 10, ,heze
2018/6/8, 152, 25, 40, 12, 3, ,heze
2018/6/9, 64, 42, 83, 17, 4, ,heze
2018/6/10, 85, 81, 123, 30, 5, ,heze
2018/6/11, 119, 69, 121, 21, 5, ,heze
2018/6/12, 97, 64, 95, 14, 4, ,heze
2018/6/13, 82, 60, 116, 16, 4, ,heze
2018/6/14, 120, 75, 116, 27, 9, ,heze
2018/6/15, 125, 73, 88, 16, 8, ,heze
2018/6/16, 113, 76, 107, 17, 8, ,heze
2018/6/17, 129, 70, 83, 16, 7, ,heze
2018/6/18, 122, 56, 104, 14, 4, ,heze
2018/6/19, 125, 77, 114, 18, 5, ,heze
2018/6/20, 139, 74, 101, 16, 7, ,heze
2018/6/21, 124, 68, 106, 23, 7, ,heze
2018/6/22, 76, 61, 108, 16, 4, ,heze
2018/6/23, 87, 63, 113, 19, 4, ,heze
2018/6/24, 98, 60, 51, 15, 10, ,heze
2018/6/25, 106, 34, 52, 9, 2, ,heze
2018/6/26, 90, 54, 101, 12, 6, ,heze
2018/6/27, 113, 63, 84, 17, 5, ,heze
2018/6/28, 85, 85, 101, 32, 11, ,heze
2018/6/29, 102, 68, 114, 20, 8, ,heze
2018/6/30, 121, 81, 121, 23, 7, ,heze
2018/1/1, 255, 213, 23, 32, 12, 25,heze
2018/1/2, 244, 67, 21, 17, 10, 17,heze
2018/1/3, 115, 59, 21, 15, 5, 12,heze
2018/1/4, 99, 84, 39, 19, 8, 17,heze
2018/1/5, 168, 94, 3, 21, 6, ,heze
2018/1/6, 172, 85, , 12, 5, ,heze
2018/1/7, 170, 87, , 14, 5, ,heze
2018/1/8, 138, 61, , 14, 6, ,heze
2018/1/9, 78, 76, , 20, 10, ,heze
2018/1/10, 106, 60, , 21, 7, ,heze
2018/1/11, 83, 82, , 21, 7, ,heze
2018/1/12, 128, 83, , 18, 7, ,heze
2018/1/13, 150, 111, , 29, 8, ,heze
2018/1/14, 180, 208, , 39, 15, ,heze
2018/1/15, 277, 282, , 45, 22, ,heze
2018/1/16, 327, 233, , 31, 5, ,heze
2018/1/17, 300, 365, , 37, 6, ,heze
2018/1/18, 369, 223, , 29, 7, ,heze
2018/1/19, 286, 146, , 29, 5, ,heze
2018/1/20, 230, 180, , 24, 2, ,heze
2018/1/21, 236, 102, , 20, 4, ,heze
2018/1/22, 166, 67, , 17, 5, ,heze
2018/1/23, 150, 86, , 25, 9, ,heze
2018/1/24, 162, 71, , 21, 9, ,heze
2018/1/25, 134, 79, 25, 24, 9, ,heze
2018/1/26, 149, 91, 21, 20, 10, ,heze
2018/1/27, 171, 115, 22, 18, 4, ,heze
2018/1/28, 213, 117, 33, 23, 8, ,heze
2018/1/29, 195, 110, 23, 29, 13, ,heze
2018/1/30, 164, 105, 30, 28, 13, ,heze
2018/1/31, 158, 108, 27, 28, 15, ,heze
2018/2/1, 159, 108, 34, 18, 7, ,heze
2018/2/2, 111, 77, 34, 24, 12, ,heze
2018/2/3, 121, 129, 32, 30, 17, ,heze
2018/2/4, 154, 97, 29, 26, 15, ,heze
2018/2/5, 149, 85, 30, 22, 13, ,heze
2018/2/6, 149, 130, 34, 20, 8, ,heze
2018/2/7, 157, 110, 35, 21, 9, ,heze
2018/2/8, 122, 135, 32, 22, 12, ,heze
2018/2/9, 186, 147, 31, 19, 12, ,heze
2018/2/10, 124, 132, 37, 20, 13, ,heze
2018/2/11, 134, 76, 39, 15, 8, ,heze
2018/2/12, 105, 135, 59, 11, 7, ,heze
2018/2/13, 163, 120, 42, 13, 11, ,heze
2018/2/14, 170, 73, 41, 12, 11, ,heze
2018/2/15, 145, 155, 52, 12, 19, ,heze
2018/2/16, 253, 114, 53, 11, 12, ,heze
2018/2/17, 190, 71, 46, 9, 10, ,heze
2018/2/18, 153, 73, 46, 9, 8, ,heze
2018/2/19, 146, 104, 30, 10, 5, ,heze
2018/2/20, 186, 112, 41, 16, 9, ,heze
2018/2/21, 198, 104, 46, 11, 5, ,heze
2018/2/22, 159, 72, 49, 10, 7, ,heze
2018/2/23, 151, 144, 31, 16, 9, ,heze
2018/2/24, 135, 95, 51, 19, 9, ,heze
2018/2/25, 157, 115, 59, 14, 6, ,heze
2018/2/26, 179, 143, 39, 21, 9, ,heze
2018/2/27, 211, 124, 44, 13, 4, ,heze
2018/2/28, 216, 100, 32, 14, 5, ,heze
2018/3/1, 138, 80, 46, 11, 4, ,heze
2018/3/2, 149, 89, 26, 12, 4, ,heze
2018/3/3, 175, 59, 25, 13, 3, ,heze
2018/3/4, 134, 61, 35, 13, 5, ,heze
2018/3/5, 87, 99, 28, 29, 9, ,heze
2018/3/6, 161, 83, 39, 17, 6, ,heze
2018/3/7, 146, 75, 45, 18, 7, ,heze
2018/3/8, 141, 100, 57, 22, 6, ,heze
2018/3/9, 161, 107, 57, 14, 5, ,heze
2018/3/10, 173, 160, 70, 26, 12, ,heze
2018/3/11, 232, 90, 72, 15, 6, ,heze
2018/3/12, 150, 79, 75, 12, 5, ,heze
2018/3/13, 149, 77, 57, 13, 5, ,heze
2018/3/14, 149, 124, 37, 14, 4, ,heze
2018/3/15, 129, 52, 44, 15, 5, ,heze
2018/3/16, 66, 71, 33, 20, 5, ,heze
2018/3/17, 127, 79, 29, 19, 2, ,heze
2018/3/18, 166, 88, 60, 15, 5, ,heze
2018/3/19, 168, 60, 40, 13, 6, ,heze
2018/3/20, 81, 60, 44, 18, 7, ,heze
2018/3/21, 86, 96, 52, 26, 12, ,heze
2018/3/22, 152, 112, 69, 25, 10, ,heze
2018/3/23, 156, 71, 67, 19, 5, ,heze
2018/3/24, 127, 89, 86, 15, 8, ,heze
2018/3/25, 139, 100, 73, 15, 9, ,heze
2018/3/26, 150, 87, 64, 14, 7, ,heze
2018/3/27, 146, 79, 64, 14, 6, ,heze
2018/3/28, 133, 143, 53, 18, 8, ,heze
2018/3/29, 151, 94, 71, 22, 11, ,heze
2018/3/30, 114, 88, 70, 18, 5, ,heze
2018/3/31, 151, 129, 79, 24, 10, ,heze
2017/10/1, 122, 73, 47, 15, 9, 11,heze
2017/10/2, 139, 50, 19, 18, 9, 12,heze
2017/10/3, 72, 57, 26, 19, 11, 11,heze
2017/10/4, 110, 63, 35, 18, 12, 11,heze
2017/10/5, 112, 65, 48, 17, 7, 10,heze
2017/10/6, 95, 76, 28, 24, 9, 11,heze
2017/10/7, 123, 74, 10, 22, 5, 15,heze
2017/10/8, 162, 54, 15, 14, 5, 15,heze
2017/10/9, 108, 21, 19, 12, 5, 10,heze
2017/10/10, 44, 47, 26, 15, 6, 11,heze
2017/10/11, 92, 64, 39, 21, 9, 13,heze
2017/10/12, 127, 75, 40, 22, 9, 12,heze
2017/10/13, 142, 163, 38, 35, 18, 16,heze
2017/10/14, 181, 134, 23, 39, 14, 15,heze
2017/10/15, 186, 122, 20, 35, 12, 16,heze
2017/10/16, 194, 144, 22, 28, 11, 18,heze
2017/10/17, 225, 62, 41, 17, 5, 14,heze
2017/10/18, 131, 94, 60, 27, 9, 14,heze
2017/10/19, 159, 128, 78, 36, 9, 16,heze
2017/10/20, 167, 128, 75, 37, 13, 14,heze
2017/10/21, 172, 140, 38, 26, 8, 15,heze
2017/10/22, 186, 83, 48, 22, 8, 12,heze
2017/10/23, 111, 108, 57, 28, 20, 17,heze
2017/10/24, 163, 114, 43, 27, 14, 12,heze
2017/10/25, 164, 129, 66, 35, 14, 14,heze
2017/10/26, 178, 127, 69, 32, 14, 14,heze
2017/10/27, 183, 128, 73, 24, 13, 14,heze
2017/10/28, 188, 82, 34, 18, 7, 8,heze
2017/10/29, 77, 93, 38, 29, 10, 10,heze
2017/10/30, 128, 101, 40, 30, 15, 11,heze
2017/10/31, 153, 119, 30, 30, 19, 9,heze
2017/11/1, 172, 135, 44, 34, 17, 15,heze
2017/11/2, 183, 118, 41, 22, 11, 12,heze
2017/11/3, 166, 77, 40, 26, 15, 11,heze
2017/11/4, 121, 79, 38, 20, 10, 10,heze
2017/11/5, 116, 92, 66, 22, 13, 11,heze
2017/11/6, 156, 148, 55, 34, 19, 16,heze
2017/11/7, 190, 152, 61, 34, 18, 16,heze
2017/11/8, 188, 121, 46, 26, 13, 10,heze
2017/11/9, 157, 113, 35, 19, 8, 9,heze
2017/11/10, 131, 84, 31, 26, 13, 9,heze
2017/11/11, 118, 98, 37, 27, 14, 9,heze
2017/11/12, 152, 127, 33, 34, 16, 16,heze
2017/11/13, 178, 127, 26, 35, 17, 15,heze
2017/11/14, 168, 120, 28, 32, 25, 13,heze
2017/11/15, 164, 122, 22, 33, 22, 16,heze
2017/11/16, 170, 145, 25, 27, 15, 15,heze
2017/11/17, 165, 61, 34, 17, 7, 8,heze
2017/11/18, 87, 84, 21, 27, 8, 13,heze
2017/11/19, 151, 95, 20, 25, 5, 13,heze
2017/11/20, 171, 100, 39, 25, 5, 15,heze
2017/11/21, 174, 103, 30, 25, 6, 15,heze
2017/11/22, 145, 92, 34, 25, 10, 12,heze
2017/11/23, 124, 97, 29, 24, 11, 12,heze
2017/11/24, 127, 133, 32, 30, 12, 14,heze
2017/11/25, 166, 128, 33, 30, 20, 17,heze
2017/11/26, 168, 110, 39, 25, 9, 17,heze
2017/11/27, 162, 153, 35, 34, 11, 20,heze
2017/11/28, 204, 96, 15, 23, 7, 17,heze
2017/11/29, 121, 109, 23, 29, 10, 21,heze
2017/11/30, 167, 129, 32, 32, 9, 13,heze
2017/12/1, 182, 131, 40, 25, 8, 18,heze
2017/12/2, 188, 174, 25, 31, 5, 22,heze
2017/12/3, 242, 120, 26, 26, 7, 21,heze
2017/12/4, 188, 100, 27, 28, 11, 17,heze
2017/12/5, 153, 122, 30, 28, 13, 20,heze
2017/12/6, 177, 177, 30, 38, 23, 25,heze
2017/12/7, 244, 107, 29, 26, 10, 15,heze
2017/12/8, 150, 117, 33, 26, 8, 16,heze
2017/12/9, 163, 124, 39, 30, 16, 19,heze
2017/12/10, 153, 126, 36, 33, 27, 21,heze
2017/12/11, 173, 80, 24, 22, 12, 15,heze
2017/12/12, 122, 100, 18, 28, 15, 20,heze
2017/12/13, 161, 110, 9, 27, 7, 23,heze
2017/12/14, 189, 138, 10, 23, 9, 26,heze
2017/12/15, 225, 119, 36, 25, 18, 25,heze
2017/12/16, 184, 99, 27, 25, 9, 20,heze
2017/12/17, 151, 101, 30, 27, 15, 23,heze
2017/12/18, 159, 137, 29, 34, 29, 30,heze
2017/12/19, 187, 93, 34, 28, 16, 24,heze
2017/12/20, 133, 97, 44, 23, 10, 20,heze
2017/12/21, 153, 117, 33, 30, 13, 24,heze
2017/12/22, 185, 188, 16, 44, 18, 35,heze
2017/12/23, 287, 112, 39, 26, 16, 25,heze
2017/12/24, 154, 109, 39, 26, 17, 23,heze
2017/12/25, 155, 145, 22, 38, 14, 24,heze
2017/12/26, 197, 137, 31, 33, 15, 19,heze
2017/12/27, 191, 171, 18, 35, 8, 25,heze
2017/12/28, 246, 294, 18, 49, 10, 36,heze
2017/12/29, 354, 214, 25, 37, 11, 30,heze
2017/12/30, 293, 150, 36, 28, 11, 22,heze
2017/12/31, 197, 229, 31, 37, 13, 23,heze
2017/7/1, 158, 76, 85, 13, 9, 10,heze
2017/7/2, 115, 80, 88, 15, 10, 10,heze
2017/7/3, 105, 97, 105, 15, 8, 11,heze
2017/7/4, 132, 76, 98, 18, 12, 13,heze
2017/7/5, 136, 45, 38, 14, 8, 10,heze
2017/7/6, 85, 57, 89, 8, 8, 11,heze
2017/7/7, 114, 55, 78, 11, 7, 11,heze
2017/7/8, 78, 54, 35, 11, 7, 10,heze
2017/7/9, 94, 74, 96, 13, 9, 10,heze
2017/7/10, 92, 70, 99, 12, 8, 11,heze
2017/7/11, 87, 60, 61, 10, 6, 11,heze
2017/7/12, 92, 58, 73, 10, 6, 12,heze
2017/7/13, 82, 73, 52, 12, 5, 11,heze
2017/7/14, 84, 30, 34, 10, 8, 12,heze
2017/7/15, 60, 54, 60, 13, 6, 13,heze
2017/7/16, 116, 66, 72, 14, 8, 12,heze
2017/7/17, 133, 56, 59, 11, 7, 12,heze
2017/7/18, 101, 42, 64, 10, 6, 12,heze
2017/7/19, 69, 49, 67, 10, 5, 12,heze
2017/7/20, 84, 52, 76, 11, 5, 11,heze
2017/7/21, 80, 69, 70, 12, 6, 12,heze
2017/7/22, 139, 95, 90, 14, 5, 17,heze
2017/7/23, 148, 84, 92, 14, 7, 15,heze
2017/7/24, 155, 95, 99, 12, 8, 18,heze
2017/7/25, 183, 76, 65, 14, 7, 14,heze
2017/7/26, 157, 59, 44, 12, 5, 12,heze
2017/7/27, 128, 72, 66, 10, 6, 17,heze
2017/7/28, 170, 45, 35, 11, 5, 9,heze
2017/7/29, 92, 37, 40, 11, 5, 11,heze
2017/7/30, 92, 85, 44, 13, 7, 17,heze
2017/7/31, 163, 59, 84, 10, 7, 9,heze
2017/8/1, 111, 39, 45, 11, 7, 11,heze
2017/8/2, 88, 55, 53, 11, 6, 11,heze
2017/8/3, 118, 76, 79, 20, 8, 12,heze
2017/8/4, 141, 87, 108, 22, 10, 13,heze
2017/8/5, 150, 85, 92, 15, 8, 13,heze
2017/8/6, 151, 61, 94, 13, 12, 13,heze
2017/8/7, 112, 59, 85, 12, 9, 11,heze
2017/8/8, 115, 74, 97, 14, 9, 11,heze
2017/8/9, 145, 82, 100, 17, 12, 11,heze
2017/8/10, 144, 70, 80, 13, 7, 10,heze
2017/8/11, 127, 66, 64, 12, 10, 11,heze
2017/8/12, 125, 55, 76, 10, 8, 10,heze
2017/8/13, 106, 58, 54, 8, 7, 9,heze
2017/8/14, 109, 51, 58, 12, 9, 8,heze
2017/8/15, 76, 70, 72, 18, 8, 9,heze
2017/8/16, 111, 74, 75, 17, 8, 9,heze
2017/8/17, 131, 69, 60, 19, 10, 10,heze
2017/8/18, 124, 60, 70, 14, 9, 12,heze
2017/8/19, 125, 64, 59, 12, 6, 10,heze
2017/8/20, 146, 79, 80, 23, 9, 11,heze
2017/8/21, 147, 110, 74, 14, 10, 10,heze
2017/8/22, 133, 74, 80, 16, 10, 14,heze
2017/8/23, 149, 71, 66, 14, 10, 12,heze
2017/8/24, 121, 87, 55, 24, 13, 15,heze
2017/8/25, 145, 107, 79, 31, 19, 12,heze
2017/8/26, 151, 86, 64, 22, 15, 11,heze
2017/8/27, 126, 57, 50, 10, 6, 10,heze
2017/8/28, 98, 52, 30, 14, 7, 11,heze
2017/8/29, 104, 33, 32, 11, 8, 10,heze
2017/8/30, 82, 44, 35, 13, 6, 9,heze
2017/8/31, 82, 65, 54, 19, 7, 7,heze
2017/9/1, 117, 70, 59, 17, 8, 10,heze
2017/9/2, 130, 73, 40, 20, 10, 11,heze
2017/9/3, 133, 54, 43, 18, 10, 11,heze
2017/9/4, 120, 63, 42, 20, 8, 10,heze
2017/9/5, 143, 60, 36, 15, 7, 12,heze
2017/9/6, 155, 60, , , , ,heze
2017/9/11, 129, 88, 73, 26, 9, 7,heze
2017/9/12, 130, 81, 94, 17, 12, 13,heze
2017/9/13, 145, 74, 72, 20, 12, 11,heze
2017/9/14, 120, 114, 119, 31, 18, 15,heze
2017/9/15, 166, 109, 57, 34, 9, 12,heze
2017/9/16, 157, 111, 114, 29, 12, 12,heze
2017/9/17, 170, 118, 107, 23, 13, 12,heze
2017/9/18, 166, 121, 105, 25, 18, 14,heze
2017/9/19, 169, 114, 98, 31, 14, 13,heze
2017/9/20, 156, 85, 84, 19, 9, 10,heze
2017/9/21, 146, 99, 93, 27, 11, 12,heze
2017/9/22, 149, 99, 84, 25, 10, 9,heze
2017/9/23, 147, 80, 66, 18, 10, 11,heze
2017/9/24, 132, 82, 31, 24, 10, 12,heze
2017/9/25, 167, 63, 61, 14, 7, 12,heze
2017/9/26, 147, 74, 35, 16, 8, 10,heze
2017/9/27, 110, 93, 55, 26, 9, 14,heze
2017/9/28, 134, 95, 59, 21, 9, 13,heze
2017/9/29, 159, 73, 48, 16, 9, 11,heze
