date, pm25, pm10, o3, no2, so2, co,country
2019/4/25, 87, 55, 49, 20, 8, ,zibo
2019/4/26, 97, 76, 45, 29, 11, ,zibo
2019/4/27, 130, 60, 72, 22, 9, ,zibo
2019/4/28, 112, 101, 114, 26, 17, ,zibo
2019/4/29, 165, 142, 57, 29, 15, ,zibo
2019/4/30, 187, 77, 63, 28, 18, ,zibo
2019/5/1, 105, 78, 85, 31, 18, ,zibo
2019/5/2, 120, 89, 100, 33, 22, ,zibo
2019/5/3, 154, 75, 92, 21, 12, ,zibo
2019/5/4, 122, 150, 68, 29, 16, ,zibo
2019/5/5, 144, 96, 65, 28, 15, ,zibo
2019/5/6, 138, 86, 91, 29, 21, ,zibo
2019/5/7, 139, 85, 74, 20, 15, ,zibo
2019/5/8, 133, 82, 104, 28, 17, ,zibo
2019/5/9, 138, 85, 96, 29, 17, ,zibo
2019/5/10, 151, 82, 120, 26, 15, ,zibo
2019/5/11, 161, 90, 99, 29, 15, ,zibo
2019/5/12, 143, 262, 67, 22, 11, ,zibo
2019/5/13, 166, 154, 99, 24, 16, ,zibo
2019/5/14, 169, 92, 95, 20, 12, ,zibo
2019/5/15, 166, 66, 95, 12, 10, ,zibo
2019/5/16, 126, 51, 57, 12, 8, ,zibo
2019/5/17, 82, 42, 58, 11, 6, ,zibo
2019/5/18, 60, 87, 67, 15, 10, ,zibo
2019/5/19, 112, 78, 53, 14, 13, ,zibo
2019/5/20, 100, 80, 83, 25, 19, ,zibo
2019/5/21, 127, 78, 100, 27, 21, ,zibo
2019/5/22, 125, 84, 140, 24, 19, ,zibo
2019/5/23, 137, 78, 105, 21, 14, ,zibo
2019/5/24, 149, 77, 100, 23, 10, ,zibo
2019/5/25, 145, 63, 64, 11, 8, ,zibo
2019/5/26, 130, 55, 49, 11, 8, ,zibo
2019/5/27, 78, 61, 85, 22, 12, ,zibo
2019/5/28, 89, 63, 107, 18, 13, ,zibo
2019/5/29, 110, 59, 96, 16, 12, ,zibo
