date, pm25, pm10, o3, no2, so2, co,country
2019/6/28, 89, 38, 67, 7, 1, ,weihai
2019/6/29, 83, 48, 73, 10, 2, ,weihai
2019/6/30, 97, 38, 55, 7, 2, ,weihai
2019/1/1, 104, 65, 30, 20, 8, ,weihai
2019/1/2, 134, 71, 37, 25, 7, ,weihai
2019/1/3, 157, 123, 36, 30, 13, ,weihai
2019/1/4, 207, 37, 36, 11, 6, ,weihai
2019/1/5, 68, 33, 34, 14, 6, ,weihai
2019/1/6, 65, 69, 28, 28, 11, ,weihai
2019/1/7, 147, 48, 33, 13, 7, ,weihai
2019/1/8, 84, 43, 33, 10, 4, ,weihai
2019/1/9, 50, 79, 24, 25, 9, ,weihai
2019/1/10, 143, 114, 23, 34, 11, ,weihai
2019/1/11, 192, 114, 35, 24, 8, ,weihai
2019/1/12, 197, 138, 28, 28, 7, ,weihai
2019/1/13, 240, 134, 20, 34, 8, ,weihai
2019/1/14, 223, 65, 29, 11, 6, ,weihai
2019/1/15, 85, 50, 30, 15, 7, ,weihai
2019/1/16, 84, 87, 24, 26, 11, ,weihai
2019/1/17, 143, 97, 30, 29, 12, ,weihai
2019/1/18, 171, 88, 28, 21, 8, ,weihai
2019/1/19, 158, 35, 33, 8, 5, ,weihai
2019/1/20, 51, 68, 36, 16, 9, ,weihai
2019/1/21, 109, 89, 29, 28, 16, ,weihai
2019/1/22, 158, 74, 33, 25, 12, ,weihai
2019/1/23, 129, 47, 33, 20, 6, ,weihai
2019/1/24, 85, 52, 32, 9, 5, ,weihai
2019/1/25, 71, 37, 32, 6, 5, ,weihai
2019/1/26, 49, 54, 32, 15, 6, ,weihai
2019/1/27, 106, 66, 36, 12, 4, ,weihai
2019/1/28, 87, 47, 35, 14, 4, ,weihai
2019/1/29, 75, 80, 33, 17, 6, ,weihai
2019/1/30, 136, 45, 32, 5, 3, ,weihai
2019/1/31, 47, 71, 38, 11, 6, ,weihai
2019/2/1, 124, 71, 39, 11, 3, ,weihai
2019/2/2, 154, 69, 30, 14, 3, ,weihai
2019/2/3, 124, 77, 38, 5, 3, ,weihai
2019/2/4, 83, 90, 46, 5, 3, ,weihai
2019/2/5, 135, 90, 37, 8, 3, ,weihai
2019/2/6, 139, 45, 33, 4, 4, ,weihai
2019/2/7, 71, 29, 34, 3, 3, ,weihai
2019/2/8, 40, 31, 32, 4, 5, ,weihai
2019/2/9, 61, 24, 33, 3, 3, ,weihai
2019/2/10, 53, 58, 38, 10, 8, ,weihai
2019/2/11, 121, 62, 37, 10, 4, ,weihai
2019/2/12, 141, 37, 36, 5, 3, ,weihai
2019/2/13, 80, 39, 37, 7, 3, ,weihai
2019/2/14, 88, 47, 36, 7, 3, ,weihai
2019/2/15, 110, 30, 37, 3, 3, ,weihai
2019/2/16, 45, 42, 34, 13, 5, ,weihai
2019/2/17, 83, 55, 30, 23, 6, ,weihai
2019/2/18, 122, 52, 42, 12, 3, ,weihai
2019/2/19, 121, 106, 36, 11, 3, ,weihai
2019/2/20, 187, 114, 36, 21, 5, ,weihai
2019/2/21, 203, 90, 69, 21, 9, ,weihai
2019/2/22, 181, 90, 51, 23, 7, ,weihai
2019/2/23, 181, 79, 61, 24, 9, ,weihai
2019/2/24, 162, 74, 35, 21, 8, ,weihai
2019/2/25, 131, 56, 34, 25, 10, ,weihai
2019/2/26, 103, 97, 62, 26, 14, ,weihai
2019/2/27, 172, 161, 58, 32, 16, ,weihai
2019/2/28, 262, 134, 88, 25, 17, ,weihai
2019/3/1, 221, 122, 76, 30, 13, ,weihai
2019/3/2, 192, 111, 72, 33, 7, ,weihai
2019/3/3, 180, 119, 68, 22, 9, ,weihai
2019/3/4, 195, 114, 62, 21, 4, ,weihai
2019/3/5, 181, 95, 50, 16, 2, ,weihai
2019/3/6, 167, 48, 39, 11, 3, ,weihai
2019/3/7, 67, 61, 59, 17, 6, ,weihai
2019/3/8, 116, 44, 48, 12, 2, ,weihai
2019/3/9, 84, 46, 38, 18, 3, ,weihai
2019/3/10, 97, 65, 42, 18, 3, ,weihai
2019/3/11, 145, 60, 39, 8, 2, ,weihai
2019/3/12, 65, 57, 33, 17, 5, ,weihai
2019/3/13, 74, 76, 46, 21, 5, ,weihai
2019/3/14, 137, 65, 40, 10, 2, ,weihai
2019/3/15, 88, 57, 40, 13, 3, ,weihai
2019/3/16, 76, 63, 43, 18, 4, ,weihai
2019/3/17, 105, 57, 59, 7, 1, ,weihai
2019/3/18, 80, 65, 76, 10, 3, ,weihai
2019/3/19, 141, 36, 59, 10, 1, ,weihai
2019/3/20, 84, 40, 51, 7, 1, ,weihai
2019/3/21, 83, 33, 43, 7, 2, ,weihai
2019/3/22, 61, 46, 39, 8, 2, ,weihai
2019/3/23, 73, 47, 55, 8, 2, ,weihai
2019/3/24, 80, 85, 74, 18, 4, ,weihai
2019/3/25, 160, 105, 85, 19, 6, ,weihai
2019/3/26, 173, 94, 53, 16, 4, ,weihai
2019/3/27, 148, 46, 40, 8, 2, ,weihai
2019/3/28, 56, 33, 41, 12, 2, ,weihai
2019/3/29, 70, 55, 40, 5, 2, ,weihai
2019/3/30, 68, 37, 37, 7, 3, ,weihai
2019/3/31, 47, 39, 39, 10, 4, ,weihai
2018/10/1, 42, 38, 60, 12, 5, ,weihai
2018/10/2, 70, 52, 105, 16, 6, ,weihai
2018/10/3, 91, 39, 69, 11, 4, ,weihai
2018/10/4, 77, 78, 57, 8, 4, ,weihai
2018/10/5, 68, 52, 69, 4, 5, ,weihai
2018/10/6, 69, 33, 42, 7, 4, ,weihai
2018/10/7, 42, 45, 69, 9, 6, ,weihai
2018/10/8, 65, 71, 58, 7, 4, ,weihai
2018/10/9, 64, 16, 30, 4, 4, ,weihai
2018/10/10, 28, 20, 35, 7, 4, ,weihai
